lng,lat,num,street,type,city,zip,address,APN,line_1,line_2,state,postal
-122.183161648291119,37.760114834762582,1645,SUNSHINE,CT,,94621,1645 SUNSHINE CT OAKLAND 94621,040 331907000,,,,
-122.178277170324819,37.760224942759777,7826,LOCKWOOD,ST,,94621,7826 LOCKWOOD ST OAKLAND 94621,040 335302300,,,,
-122.177492052647963,37.76045636219159,7838,PLYMOUTH,ST,,94621,7838 PLYMOUTH ST OAKLAND 94621,040 335202400,,,,
-122.188887138907887,37.760358555014925,7018,14TH,ST,,94621,7018 E 14TH ST OAKLAND 94621,039 331203000,,,,
-122.188887138907887,37.760358555014925,7018,INTERNATIONAL,BL,,94621,7018 INTERNATIONAL BL OAKLAND 94621,039 331203000,,,,
-122.202039166370156,37.760307199093468,1108,62ND,AV,,94621,1108 62ND AV OAKLAND 94621,041 389504300,,,,
-122.184366044745389,37.760697852755506,1700,73RD,AV,,94621,1700 73RD AV OAKLAND 94621,040 331706406,,,,
-122.1721831431678,37.760943281918877,2042,80TH,AV,,94621,2042 80TH AV OAKLAND 94621,040 337702900,,,,
-122.1721831431678,37.760943281918877,2044,80TH,AV,,94621,2044 80TH AV OAKLAND 94621,040 337702900,,,,
-122.183659132600525,37.760789886390327,1647,74TH,AV,,94621,1647 74TH AV OAKLAND 94621,040 331701000,,,,
-122.202460569663202,37.760561185178034,1107,62ND,AV,,94621,1107 62ND AV OAKLAND 94621,041 389501300,,,,
-122.184151126406903,37.760836267134358,1712,73RD,AV,,94621,1712 73RD AV OAKLAND 94621,040 331706407,,,,
-122.186930078213052,37.760853725597926,1605,72ND,AV,,94621,1605 72ND AV OAKLAND 94621,039 331001900,,,,
-122.187483727888974,37.760923974158231,1472,71ST,AV,,94621,1472 71ST AV OAKLAND 94621,039 331004000,,,,
-122.180679652568443,37.761102902584518,7445,WELD,ST,,94621,7445 WELD ST OAKLAND 94621,040 332204302,,,,
-122.18556613198119,37.761125053155958,1650,72ND,AV,,94621,1650 72ND AV OAKLAND 94621,039 331104800,,,,
-122.183291438680001,37.761389917088422,1808,73RD,AV,,94621,1808 73RD AV OAKLAND 94621,040 331706411,,,,
-122.180006356279833,37.761490315762131,7457,LOCKWOOD,ST,,94621,7457 LOCKWOOD ST OAKLAND 94621,040 332501900,,,,
-122.202048025555484,37.761216948484169,1156,61ST,AV,,94621,1156 61ST AV OAKLAND 94621,041 389502400,,,,
-122.180533710470755,37.761571469913676,7432,WELD,ST,,94621,7432 WELD ST OAKLAND 94621,040 332504700,,,,
-122.17302994366365,37.74677439907358,1358,94TH,AV,,94603,1358 94TH AV OAKLAND 94603,044 496702500,,,,
-122.186019809047451,37.72743704310323,10051,EMPIRE,RD,,94603,10051 EMPIRE RD OAKLAND 94603,045 532003702,,,,
-122.172728991873768,37.7277945051461,609,CATRON,DR,,94603,609 CATRON DR OAKLAND 94603,045 537502200,,,,
-122.178413725926106,37.727948312245452,10636,TOPANGA,DR,,94603,10636 TOPANGA DR OAKLAND 94603,045 538800500,,,,
-122.183492363961307,37.728145581637094,34,MALTA,CT,,94603,34 MALTA CT OAKLAND 94603,045 531401100,,,,
-122.173680005925732,37.728629683011711,11024,NOVELDA,DR,,94603,11024 NOVELDA DR OAKLAND 94603,045 537503000,,,,
-122.185204444196671,37.728491951566482,10007,BERNHARDT,DR,,94603,10007 BERNHARDT DR OAKLAND 94603,045 531302900,,,,
-122.187687420879641,37.728848528929063,9970,EMPIRE,RD,,94603,9970 EMPIRE RD OAKLAND 94603,045 532301500,,,,
-122.188434919807349,37.730129216452248,9903,GIBRALTAR,RD,,94603,9903 GIBRALTAR RD OAKLAND 94603,045 532300100,,,,
-122.19070866089433,37.730073695322332,9827,KOFORD,RD,,94603,9827 KOFORD RD OAKLAND 94603,045 532100300,,,,
-122.182005465316493,37.730402611903756,410,DOUGLAS,AV,,94603,410 DOUGLAS AV OAKLAND 94603,045 536402201,,,,
-122.181926400995067,37.730545775641495,418,DOUGLAS,AV,,94603,418 DOUGLAS AV OAKLAND 94603,045 536402003,,,,
-122.179501648617247,37.730384999186818,472,105TH,AV,,94603,472 105TH AV OAKLAND 94603,045 536800700,,,,
-122.197511829814744,37.761894158926481,1328,64TH,AV,,94621,1328 64TH AV OAKLAND 94621,041 405203100,,,,
-122.19002870000466,37.762060979402321,1507,68TH,AV,,94621,1507 68TH AV OAKLAND 94621,039 324800900,,,,
-122.221134634601754,37.76114133478054,4831,TIDEWATER,AV,,94601,4831 TIDEWATER AV OAKLAND 94601,034 230000602,,,,
-122.204402739883889,37.761983858863147,1125,SEMINARY,AV,,94621,1125 SEMINARY AV OAKLAND 94621,041 389201700,,,,
-122.173724532719419,37.762408608853661,7850,OLIVE,ST,,94621,7850 OLIVE ST OAKLAND 94621,040 338702200,,,,
-122.199498863697343,37.762089722928359,1268,62ND,AV,,94621,1268 62ND AV OAKLAND 94621,041 405202000,,,,
-122.186740406127328,37.762339168456556,1675,70TH,AV,,94621,1675 70TH AV OAKLAND 94621,039 331501400,,,,
-122.188107082339343,37.76239093202485,1623,69TH,AV,,94621,1623 69TH AV OAKLAND 94621,039 331403200,,,,
-122.185253856028879,37.762436419082384,7105,FAVOR,ST,,94621,7105 FAVOR ST OAKLAND 94621,039 330900900,,,,
-122.159868354533444,37.741185935613821,2024,105TH,AV,,94603,2024 105TH AV OAKLAND 94603,047 554501300,,,,
-122.172857198532824,37.760673652459154,2010,80TH,AV,,94621,2010 80TH AV OAKLAND 94621,040 337702300,,,,
-122.16204676460589,37.739301340741243,10633,BREED,AV,,94603,10633 BREED AV OAKLAND 94603,047 553901300,,,,
-122.168626220681205,37.739390884788648,1329,104TH,AV,,94603,1329 104TH AV OAKLAND 94603,045 518700400,,,,
-122.177158179399584,37.739245280908072,9912,MEDFORD,AV,,94603,9912 MEDFORD AV OAKLAND 94603,045 522801603,,,,
-122.186239643865477,37.739186422797182,661,CLARA,ST,,94603,661 CLARA ST OAKLAND 94603,044 501600500,,,,
-122.158509349933979,37.739806753945977,2029,108TH,AV,,94603,2029 108TH AV OAKLAND 94603,047 554700400,,,,
-122.184865732622157,37.739524256194471,720,CLARA,ST,,94603,720 CLARA ST OAKLAND 94603,044 501201002,,,,
-122.154428393429768,37.740210102407808,2301,109TH,AV,,94603,2301 109TH AV OAKLAND 94603,047 556700600,,,,
-122.200593109629764,37.772275672836436,5310,FAIRFAX,AV,,94601,5310 FAIRFAX AV OAKLAND 94601,035 238901300,,,,
-122.212785999574976,37.770752711037559,1201,46TH,AV,,94601,1201 46TH AV OAKLAND 94601,034 225300702,,,,
-122.20595650822014,37.769581022482321,1458,52ND,AV,,94601,1458 52ND AV OAKLAND 94601,035 236401100,,,,
-122.182171115553174,37.751687238879249,1114,84TH,AV,,94621,1114 84TH AV OAKLAND 94621,042 426201700,,,,
-122.182171115553174,37.751687238879249,1116,84TH,AV,,94621,1116 84TH AV OAKLAND 94621,042 426201700,,,,
-122.182171115553174,37.751687238879249,1118,84TH,AV,,94621,1118 84TH AV OAKLAND 94621,042 426201700,,,,
-122.162810090950586,37.752010004390691,2305,94TH,AV,,94603,2305 94TH AV OAKLAND 94603,046 548002400,,,,
-122.175721196541872,37.751974598171131,8670,14TH,ST,,94621,8670 E 14TH ST OAKLAND 94621,043 458101100,,,,
-122.175721196541872,37.751974598171131,8670,INTERNATIONAL,BL,,94621,8670 INTERNATIONAL BL OAKLAND 94621,043 458101100,,,,
-122.17428369805117,37.75216474703582,1476,87TH,AV,,94621,1476 87TH AV OAKLAND 94621,043 458000100,,,,
-122.175269310716274,37.752185960599654,1433,87TH,AV,,94621,1433 87TH AV OAKLAND 94621,043 458100800,,,,
-122.182383416200935,37.75219013768298,1121,84TH,AV,,94621,1121 84TH AV OAKLAND 94621,042 426301000,,,,
-122.180080811345547,37.752250584974391,1221,85TH,AV,,94621,1221 85TH AV 2 OAKLAND 94621,042 425701101,,,,
-122.180080811345547,37.752250584974391,1221,85TH,AV,,94621,1221 85TH AV 1 OAKLAND 94621,042 425701101,,,,
-122.180080811345547,37.752250584974391,1221,85TH,AV,,94621,1221 85TH AV 3 OAKLAND 94621,042 425701101,,,,
-122.180080811345547,37.752250584974391,1221,85TH,AV,,94621,1221 85TH AV 4 OAKLAND 94621,042 425701101,,,,
-122.180080811345547,37.752250584974391,1221,85TH,AV,,94621,1221 85TH AV OAKLAND 94621,042 425701101,,,,
-122.197409295209894,37.766344073383479,1628,SEMINARY,AV,,94621,1628 SEMINARY AV OAKLAND 94621,038 321900600,,,,
-122.167202684704961,37.755114897541851,2143,88TH,AV,,94621,2143 88TH AV OAKLAND 94621,043 460000200,,,,
-122.186433141875995,37.755024567815539,1181,79TH,AV,,94621,1181 79TH AV OAKLAND 94621,041 419901500,,,,
-122.191466715026635,37.754974853819,1005,75TH,AV,,94621,1005 75TH AV OAKLAND 94621,041 414403000,,,,
-122.198054085259599,37.763653368400938,1375,62ND,AV,,94621,1375 62ND AV OAKLAND 94621,041 388300900,,,,
-122.187343049020527,37.763731609246925,1740,68TH,AV,,94621,1740 68TH AV OAKLAND 94621,039 325104900,,,,
-122.188226229488734,37.764047133327686,1714,67TH,AV,,94621,1714 67TH AV OAKLAND 94621,039 325204400,,,,
-122.200340338980155,37.763882020993911,1307,60TH,AV,,94621,1307 60TH AV OAKLAND 94621,041 388204300,,,,
-122.200340338980155,37.763882020993911,1307.5,60TH,AV,,94621,1307.5 60TH AV OAKLAND 94621,041 388204300,,,,
-122.20222793564902,37.763877022921029,1250,58TH,AV,,94621,1250 58TH AV OAKLAND 94621,041 388602700,,,,
-122.206967260238457,37.774686622442452,4719,MELROSE,AV,,94601,4719 MELROSE AV OAKLAND 94601,035 240600200,,,,
-122.199476692377814,37.765376476506745,5828,INTERNATIONAL,BL,,94621,5828 INTERNATIONAL BL OAKLAND 94621,038 323401100,,,,
-122.199476692377814,37.765376476506745,5828,14TH,ST,,94621,5828 E 14TH ST OAKLAND 94621,038 323401100,,,,
-122.197872112634172,37.765490370948548,5925,16TH,ST,,94621,5925 E 16TH ST OAKLAND 94621,038 322000300,,,,
-122.207817875879314,37.765300882678417,1028,54TH,AV,,94601,1028 54TH AV OAKLAND 94601,034 228600405,,,,
-122.195836137636576,37.765586308645041,6124,17TH,ST,,94621,6124 E 17TH ST OAKLAND 94621,038 321503100,,,,
-122.172201659242432,37.754747132520272,1748,86TH,AV,,94621,1748 86TH AV OAKLAND 94621,043 459202300,,,,
-122.179327562301708,37.754623302266729,1341,83RD,AV,,94621,1341 83RD AV OAKLAND 94621,042 424901100,,,,
-122.179327562301708,37.754623302266729,1339,83RD,AV,,94621,1339 83RD AV OAKLAND 94621,042 424901100,,,,
-122.179327562301708,37.754623302266729,1337,83RD,AV,,94621,1337 83RD AV OAKLAND 94621,042 424901100,,,,
-122.17168034442517,37.750456698876064,1618,90TH,AV,,94603,1618 90TH AV OAKLAND 94603,046 543300901,,,,
-122.164718727061711,37.750633699342579,2100,94TH,AV,,94603,2100 94TH AV OAKLAND 94603,046 546901501,,,,
-122.167485476153047,37.750713890897551,9238,BIRCH,ST,,94603,9238 BIRCH ST OAKLAND 94603,046 545702400,,,,
-122.16432945470973,37.75080976181507,2130,94TH,AV,,94603,2130 94TH AV OAKLAND 94603,046 546901503,,,,
-122.16432945470973,37.75080976181507,2120,94TH,AV,,94603,2120 94TH AV OAKLAND 94603,046 546901503,,,,
-122.16432945470973,37.75080976181507,2122,94TH,AV,,94603,2122 94TH AV OAKLAND 94603,046 546901503,,,,
-122.16432945470973,37.75080976181507,2124,94TH,AV,,94603,2124 94TH AV OAKLAND 94603,046 546901503,,,,
-122.16432945470973,37.75080976181507,2126,94TH,AV,,94603,2126 94TH AV OAKLAND 94603,046 546901503,,,,
-122.172491312920968,37.750812183162097,1545,90TH,AV,,94603,1545 90TH AV OAKLAND 94603,043 458701300,,,,
-122.172491312920968,37.750812183162097,1501,90TH,AV,,94603,1501 90TH AV OAKLAND 94603,043 458701300,,,,
-122.172821647705419,37.751040479822606,1512,89TH,AV,,94621,1512 89TH AV OAKLAND 94621,043 458701600,,,,
-122.183867168945596,37.750978859582077,1010,84TH,AV,,94621,1010 84TH AV OAKLAND 94621,042 426502200,,,,
-122.183565959339234,37.751034313894365,1024,84TH,AV,,94621,1024 84TH AV OAKLAND 94621,042 426501500,,,,
-122.178921639675949,37.758961246915661,1615,79TH,AV,,94621,1615 79TH AV OAKLAND 94621,040 335601400,,,,
-122.185207882049269,37.731109367203679,165,GHORMLEY,AV,,94603,165 GHORMLEY AV OAKLAND 94603,045 530801000,,,,
-122.176396175375004,37.731327329075768,10728,ACALANES,DR,,94603,10728 ACALANES DR OAKLAND 94603,045 537201500,,,,
-122.187119884147748,37.731474920783299,9835,BERNHARDT,DR,,94603,9835 BERNHARDT DR OAKLAND 94603,045 531300500,,,,
-122.183112408935443,37.73154839717246,9965,ST ELMO,DR,,94603,9965 ST ELMO DR OAKLAND 94603,045 530401500,,,,
-122.177600920375568,37.731787391021562,10635,ACALANES,DR,,94603,10635 ACALANES DR OAKLAND 94603,045 539700500,,,,
-122.176977809368609,37.731835303941196,10652,ACALANES,DR,,94603,10652 ACALANES DR OAKLAND 94603,045 537201000,,,,
-122.178030660932748,37.749715778597107,1226,88TH,AV,,94621,1226 88TH AV OAKLAND 94621,042 427202100,,,,
-122.179484152130442,37.749809225876483,8715,B,ST,,94621,8715 B ST OAKLAND 94621,042 427400300,,,,
-122.175831419827219,37.749848751393607,1336,89TH,AV,,94621,1336 89TH AV OAKLAND 94621,042 427002100,,,,
-122.175719658626107,37.749901015932508,1342,89TH,AV,,94621,1342 89TH AV OAKLAND 94621,042 427002200,,,,
-122.175607901018225,37.749953283275651,1348,89TH,AV,,94621,1348 89TH AV OAKLAND 94621,042 427002300,,,,
-122.211177038747707,37.76971178382982,1251,48TH,AV,,94601,1251 48TH AV OAKLAND 94601,034 225500700,,,,
-122.206502806982058,37.76982174759226,1455,52ND,AV,,94601,1455 52ND AV OAKLAND 94601,035 236302300,,,,
-122.205730709486929,37.769881825428044,1512,52ND,AV,,94601,1512 52ND AV OAKLAND 94601,035 236400800,,,,
-122.208730365680296,37.7698072921213,4852,14TH,ST,,94601,4852 E 14TH ST OAKLAND 94601,035 236102100,,,,
-122.208730365680296,37.7698072921213,4852,INTERNATIONAL,BL,,94601,4852 INTERNATIONAL BL OAKLAND 94601,035 236102100,,,,
-122.194808943753586,37.770177883006951,5726,ELIZABETH,ST,,94621,5726 ELIZABETH ST OAKLAND 94621,038 324101902,,,,
-122.204251568692911,37.774213147222611,2115,51ST,AV,,94601,2115 51ST AV OAKLAND 94601,036 241902100,,,,
-122.183884493854165,37.76509821081855,2017,69TH,AV,,94621,2017 69TH AV OAKLAND 94621,039 330401100,,,,
-122.189913538680159,37.762488103043765,1526,67TH,AV,,94621,1526 67TH AV OAKLAND 94621,039 324803700,,,,
-122.185667156518051,37.762630152259639,1720,70TH,AV,,94621,1720 70TH AV OAKLAND 94621,039 330900400,,,,
-122.189779074356863,37.762574471573195,1534,67TH,AV,,94621,1534 67TH AV OAKLAND 94621,039 324803800,,,,
-122.1896950351654,37.762628454249644,1540,67TH,AV,,94621,1540 67TH AV OAKLAND 94621,039 324803900,,,,
-122.185537987763354,37.762712990385673,1728,70TH,AV,,94621,1728 70TH AV OAKLAND 94621,039 330900500,,,,
-122.188337926909483,37.734849839467785,409,CLARA,ST,,94603,409 CLARA ST OAKLAND 94603,045 529102100,,,,
-122.176443617201755,37.735030049338967,823,105TH,AV,,94603,823 105TH AV OAKLAND 94603,045 524500800,,,,
-122.187071300562238,37.734891959662413,346,ASHTON,AV,,94603,346 ASHTON AV OAKLAND 94603,045 529402901,,,,
-122.170909157821754,37.752466033478726,1739,89TH,AV,,94621,1739 89TH AV OAKLAND 94621,043 458900900,,,,
-122.161873659250631,37.752721268845931,9322,HILLSIDE,ST,,94603,9322 HILLSIDE ST OAKLAND 94603,046 548401900,,,,
-122.17267241058731,37.752568700061843,1629,88TH,AV,,94621,1629 88TH AV OAKLAND 94621,043 458500500,,,,
-122.201802957959458,37.766815474292692,1422,56TH,AV,,94621,1422 56TH AV OAKLAND 94621,038 323302400,,,,
-122.216985820259268,37.766319373581425,4600,COLISEUM,WY,,94601,4600 COLISEUM WY OAKLAND 94601,034 229300300,,,,
-122.195391777896418,37.767201137629733,5925,HOLWAY,ST,,94621,5925 HOLWAY ST OAKLAND 94621,038 321400800,,,,
-122.191794476137815,37.767349533385669,6208,HAYES,ST,,94621,6208 HAYES ST OAKLAND 94621,038 320901500,,,,
-122.202219854404717,37.767242056348302,1429,56TH,AV,,94621,1429 56TH AV OAKLAND 94621,038 323201101,,,,
-122.192653178412868,37.766773180531217,2126,62ND,AV,,94621,2126 62ND AV A OAKLAND 94621,038 321204700,,,,
-122.17127092016645,37.748785451727926,9305,WALNUT,ST,,94603,9305 WALNUT ST OAKLAND 94603,046 543101300,,,,
-122.184312300338533,37.748671706299469,924,86TH,AV,,94621,924 86TH AV OAKLAND 94621,042 428301900,,,,
-122.17278863641539,37.748895566642787,1434,92ND,AV,,94603,1434 92ND AV OAKLAND 94603,046 542200300,,,,
-122.181160302449413,37.748788764567962,1047,88TH,AV,,94621,1047 88TH AV OAKLAND 94621,042 427700600,,,,
-122.173456397285179,37.749046226617303,9124,14TH,ST,,94603,9124 E 14TH ST OAKLAND 94603,046 542100700,,,,
-122.173474860359235,37.749065994199206,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,9116,14TH,ST,,94603,9116 E 14TH ST OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,9116,INTERNATIONAL,BL,,94603,9116 INTERNATIONAL BL OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,9120,14TH,ST,,94603,9120 E 14TH ST OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,9120,INTERNATIONAL,BL,,94603,9120 INTERNATIONAL BL OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,1407,92ND,AV,,94603,1407 92ND AV OAKLAND 94603,046 542100700,,,,
-122.173456397285179,37.749046226617303,1411,92ND,AV,,94603,1411 92ND AV OAKLAND 94603,046 542100700,,,,
-122.173544987341884,37.74897283578305,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL UNIT 1 OAKLAND 94603,046 542100700,,,,
-122.173495119165523,37.748995914794641,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL UNIT 2 OAKLAND 94603,046 542100700,,,,
-122.173439495483137,37.749021657416343,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL UNIT 3 OAKLAND 94603,046 542100700,,,,
-122.173375561486054,37.749051246290897,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL UNIT 4 OAKLAND 94603,046 542100700,,,,
-122.173322494408936,37.749075804117282,9124,INTERNATIONAL,BL,,94603,9124 INTERNATIONAL BL UNIT 5 OAKLAND 94603,046 542100700,,,,
-122.175495471470541,37.749135795101033,1332,90TH,AV,,94603,1332 90TH AV OAKLAND 94603,044 495102200,,,,
-122.175968663538001,37.749451918420128,1323,90TH,AV,,94603,1323 90TH AV OAKLAND 94603,042 427001102,,,,
-122.180522551598287,37.752045569693536,8426,B,ST,,94621,8426 B ST OAKLAND 94621,042 425701402,,,,
-122.183744811217366,37.751964592602924,1044,83RD,AV,,94621,1044 83RD AV OAKLAND 94621,042 426402100,,,,
-122.166791308407127,37.752273709841361,2031,92ND,AV,,94603,2031 92ND AV OAKLAND 94603,046 545900400,,,,
-122.171208030011712,37.752327776743641,1725,89TH,AV,,94621,1725 89TH AV C OAKLAND 94621,043 458901100,,,,
-122.171208030011712,37.752327776743641,1725,89TH,AV,,94621,1725 89TH AV OAKLAND 94621,043 458901100,,,,
-122.187054850612739,37.755627467039993,1180,77TH,AV,,94621,1180 77TH AV OAKLAND 94621,041 419901100,,,,
-122.184006407814636,37.755566121219097,1267,80TH,AV,,94621,1267 80TH AV OAKLAND 94621,041 419801600,,,,
-122.168667105704714,37.741274656901602,10151,14TH,ST,,94603,10151 E 14TH ST OAKLAND 94603,045 517100502,,,,
-122.168667105704714,37.741274656901602,10151,INTERNATIONAL,BL,,94603,10151 INTERNATIONAL BL OAKLAND 94603,045 517100502,,,,
-122.165238180569688,37.741793367496903,1645,103RD,AV,,94603,1645 103RD AV OAKLAND 94603,047 551200300,,,,
-122.164729453844501,37.74191850498341,10280,PLYMOUTH,ST,,94603,10280 PLYMOUTH ST OAKLAND 94603,047 550601800,,,,
-122.161127837477594,37.742021032050701,1945,104TH,AV,,94603,1945 104TH AV OAKLAND 94603,047 550001100,,,,
-122.152758829558451,37.742151051483276,2421,107TH,AV,,94603,2421 107TH AV OAKLAND 94603,047 557200700,,,,
-122.164165743037401,37.742053314586087,1731,103RD,AV,,94603,1731 103RD AV OAKLAND 94603,047 550601400,,,,
-122.160464207959734,37.742176145792811,2023,104TH,AV,,94603,2023 104TH AV OAKLAND 94603,047 550000600,,,,
-122.176660581902453,37.742107762607219,9712,E,ST,,94603,9712 E ST OAKLAND 94603,044 497902000,,,,
-122.167606547493762,37.742224787925771,1450,101ST,AV,,94603,1450 101ST AV OAKLAND 94603,047 551602200,,,,
-122.191636903552137,37.765390091327006,6409,FLORA,ST,,94621,6409 FLORA ST OAKLAND 94621,039 324300200,,,,
-122.196808936732467,37.76530400801169,1608,61ST,AV,,94621,1608 61ST AV OAKLAND 94621,038 321800300,,,,
-122.178656519886147,37.72952219614951,520,CAPISTRANO,DR,,94603,520 CAPISTRANO DR OAKLAND 94603,045 538902800,,,,
-122.177791466522052,37.757782212587578,1617,81ST,AV,,94621,1617 81ST AV OAKLAND 94621,040 336901400,,,,
-122.183455865411304,37.757758051819621,7744,14TH,ST,,94621,7744 E 14TH ST OAKLAND 94621,040 335505001,,,,
-122.183455865411304,37.757758051819621,7744,INTERNATIONAL,BL,,94621,7744 INTERNATIONAL BL OAKLAND 94621,040 335505001,,,,
-122.174141031211008,37.758011043837826,1768,82ND,AV,,94621,1768 82ND AV OAKLAND 94621,043 455800202,,,,
-122.171798828617895,37.757995040637532,1966,83RD,AV,,94621,1966 83RD AV OAKLAND 94621,043 456402300,,,,
-122.171798828617895,37.757995040637532,1964,83RD,AV,,94621,1964 83RD AV OAKLAND 94621,043 456402300,,,,
-122.181178465486141,37.758072769014767,7839,ALDER,ST,,94621,7839 ALDER ST OAKLAND 94621,040 336100500,,,,
-122.180862556746817,37.758330795335567,7830,ALDER,ST,,94621,7830 ALDER ST OAKLAND 94621,040 336001100,,,,
-122.175260822535165,37.758410098600976,1736,81ST,AV,,94621,1736 81ST AV 1 OAKLAND 94621,040 336602300,,,,
-122.175260822535165,37.758410098600976,1736,81ST,AV,,94621,1736 81ST AV 3 OAKLAND 94621,040 336602300,,,,
-122.175260822535165,37.758410098600976,1736,81ST,AV,,94621,1736 81ST AV 4 OAKLAND 94621,040 336602300,,,,
-122.175260822535165,37.758410098600976,1736,81ST,AV,,94621,1736 81ST AV 2 OAKLAND 94621,040 336602300,,,,
-122.175260822535165,37.758410098600976,1736,81ST,AV,,94621,1736 81ST AV OAKLAND 94621,040 336602300,,,,
-122.206233517212709,37.77332552851697,1929,50TH,AV,,94601,1929 50TH AV OAKLAND 94601,035 238300600,,,,
-122.220755079326224,37.773389847558427,3801,12TH,ST,,94601,3801 E 12TH ST OAKLAND 94601,033 216000100,,,,
-122.223891397122074,37.773366911778965,923,36TH,AV,,94601,923 36TH AV OAKLAND 94601,033 218900800,,,,
-122.223436272869918,37.773934784844933,3526,SAN LEANDRO,ST,,94601,3526 SAN LEANDRO ST OAKLAND 94601,033 219001200,,,,
-122.202193035201915,37.775161572947823,5087,CONGRESS,AV,,94601,5087 CONGRESS AV OAKLAND 94601,035 237103200,,,,
-122.160440008244294,37.740706335590616,1947,106TH,AV,,94603,1947 106TH AV OAKLAND 94603,047 554400200,,,,
-122.157740679511662,37.740755259998842,2133,107TH,AV,,94603,2133 107TH AV OAKLAND 94603,047 555301100,,,,
-122.163048814644071,37.740752674225575,1747,105TH,AV,,94603,1747 105TH AV OAKLAND 94603,047 550801802,,,,
-122.16291591428768,37.740783168584869,1753,105TH,AV,,94603,1753 105TH AV OAKLAND 94603,047 550801902,,,,
-122.173844389537891,37.740567602952858,1123,100TH,AV,,94603,1123 100TH AV OAKLAND 94603,044 497601700,,,,
-122.158248867247693,37.740908177780391,2120,106TH,AV,,94603,2120 106TH AV OAKLAND 94603,047 555302000,,,,
-122.160755908000496,37.740892254705365,1944,105TH,AV,,94603,1944 105TH AV OAKLAND 94603,047 554403000,,,,
-122.154327115567995,37.740973479046076,2321,108TH,AV,,94603,2321 108TH AV OAKLAND 94603,047 556600300,,,,
-122.165597513869855,37.740976266558185,1615,104TH,AV,,94603,1615 104TH AV OAKLAND 94603,047 551100800,,,,
-122.15131487038424,37.741374097587048,2508,108TH,AV,,94603,2508 108TH AV OAKLAND 94603,047 558601300,,,,
-122.182691429647249,37.730250884497742,225,KERWIN,AV,,94603,225 KERWIN AV OAKLAND 94603,045 531502000,,,,
-122.176945510442579,37.730369848978725,596,EL PASEO,DR,,94603,596 EL PASEO DR OAKLAND 94603,045 539704200,,,,
-122.171185552366694,37.733299940593028,10925,APRICOT,ST,,94603,10925 APRICOT ST OAKLAND 94603,045 520800601,,,,
-122.187044678988798,37.733149333820187,347,98TH,AV,,94603,347 98TH AV OAKLAND 94603,045 529800900,,,,
-122.194006409539995,37.733685428396662,223,SEXTUS,RD,,94603,223 SEXTUS RD OAKLAND 94603,044 506503800,,,,
-122.191295131417448,37.73419851077967,9430,CORAL,RD,,94603,9430 CORAL RD OAKLAND 94603,044 506101000,,,,
-122.175642202289026,37.734426235633777,10519,PIPPIN,ST,,94603,10519 PIPPIN ST OAKLAND 94603,045 525400500,,,,
-122.185004100125354,37.759926496727225,1467,74TH,AV,,94621,1467 74TH AV OAKLAND 94621,040 331702200,,,,
-122.177187682768448,37.760157297806153,7862,PLYMOUTH,ST,,94621,7862 PLYMOUTH ST OAKLAND 94621,040 335202000,,,,
-122.176987867804854,37.744149700709272,9442,D,ST,,94603,9442 D ST OAKLAND 94603,044 498302200,,,,
-122.208071925729868,37.77361804188061,1926,47TH,AV,,94601,1926 47TH AV OAKLAND 94601,035 240501700,,,,
-122.204930839676493,37.774246541151172,5000,MELROSE,AV,,94601,5000 MELROSE AV OAKLAND 94601,036 241902601,,,,
-122.198885835381162,37.774506652569187,5221,COLE,ST,,94601,5221 COLE ST OAKLAND 94601,035 237401100,,,,
-122.155388996099049,37.74258172323934,10500,LONGFELLOW,AV,,94603,10500 LONGFELLOW AV OAKLAND 94603,047 556402701,,,,
-122.216025691900469,37.775129625798854,1620,ROSEDALE,AV,,94601,1620 ROSEDALE AV OAKLAND 94601,033 215202100,,,,
-122.214090154839852,37.77521231288496,4133,18TH,ST,,94601,4133 E 18TH ST OAKLAND 94601,033 214900400,,,,
-122.203859388494394,37.775302966590431,2178,50TH,AV,,94601,2178 50TH AV OAKLAND 94601,036 241903600,,,,
-122.217840554675718,37.775240668584679,1506,39TH,AV,,94601,1506 39TH AV OAKLAND 94601,033 213904100,,,,
-122.184604244721029,37.762694143985108,7106,FAVOR,ST,,94621,7106 FAVOR ST OAKLAND 94621,039 330803200,,,,
-122.2026947901022,37.762595911536337,5907,TEVIS,ST,,94621,5907 TEVIS ST OAKLAND 94621,041 389300100,,,,
-122.200726334277974,37.762694450066988,1257,61ST,AV,,94621,1257 61ST AV OAKLAND 94621,041 388704200,,,,
-122.161948852731499,37.744429178903061,1952,100TH,AV,,94603,1952 100TH AV OAKLAND 94603,047 550302600,,,,
